id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
163733,The Night Parade,Romance,fr,Paris - One night. A woman and a man meet in a restaurant. She is beautiful. He falls for her. She is shy he is bewitched. He talks she is cautious. He tries she avoids. She hesitates he insists. An intense relationship starts then. During the night masks fall off and the seduction game gives in to sincere feelings. Will this love last over a night?,150.509,France 2 Cinéma-Bee Films,2013-01-30,0.0,0.0,83.0,Released,,6.5,4.0,Julie Gayet-Raphaël Personnaz-Brisa Roché-Bakary Sangaré-Kym Thiriot,,/tnlJJL6B0evxZordxhnyLnsmfi9.jpg,,
928123,The Battle at Lake Changjin: Water Gate Bridge,War-History-Action-Drama,zh,"In the follow-up to ""The Battle At Lake Changjin"" brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army defending a bridge part of the American troops' escape route from the advancing Chinese.",149.286,Bona Film Group,2022-02-01,200000000.0,626203271.0,149.0,Released,,7.0,37.0,Wu Jing-Jackson Yee-Duan Yihong-Yawen Zhu-Jerry Lee-Elvis Han-Zhang Hanyu-Geng Le-Du Chun-Yang Yiwei-Hu Jun-Wang Likun-Li Zhuoyang-He Yuefei-Tang Zhiqiang-Liu Zhiwei-Zhuang Xiaolong-Xin Yubo-Zhang Yue-Tiger Xu-Wang Ning-ZhenWei Wang-ZeXuan Chen-Li Xiaofeng-James Filbird-John F. Cruz,korean war-historical-chinese communism-communist propaganda-chosin,/4W58wirZhbzcw2lNzRS2ErKnOGS.jpg,/mMA2YNddowV8MZtxpbn0a7Yilum.jpg,663712-779029-575322-532870-941520-86328-760204-848058-1024546-829799-436270-966220-37292-45509-717728-878183-438081-503235-972313-872177-84334
818397,Memory,Action-Thriller-Crime,en,Alex an assassin-for-hire finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit Alex has the skills to stay ahead except for one thing: he is struggling with severe memory loss affecting his every move. Alex must question his every action and whom he can ultimately trust.,148.473,Black Bear Pictures-Welle Entertainment-Saville Productions-Open Road Films,2022-04-28,0.0,11300000.0,114.0,Released,His mind is fading. His conscience is clear.,7.0,1113.0,Liam Neeson-Guy Pearce-Taj Atwal-Harold Torres-Monica Bellucci-Ray Stevenson-Stella Stocker-Antonio Jaramillo-Louis Mandylor-Ray Fearon-Lee Boardman-Rebecca Calder-Natalie Anderson-Harold Torres-Atanas Srebrev-Scot Williams-Kate Nichols-Trevor Van Uden-Sigal Diamant-Doug Rao-Daniel De Bourg-Mia Sanchez-Petar Kirilov-J.R. Esposito-Kalina Stancheva-Josh Taylor-Vlado Mihailov-Josh Macrena-Tudor Chirilă-Sofia Soltess-Lyubomir Bachvarov-Mariana Krumova-Danaya Velinova-Neda Spasova-Devina Vassileva-Dee-Raluca Aprodu,assassin-alzheimer's disease-remake,/4Q1n3TwieoULnuaztu9aFjqHDTI.jpg,/kiH3KPWi7BaRMvdAigcwrUFViHl.jpg,338953-639933-526896-752623-864116-675353-985724-19404-607231-1015999-823625-665824-969578-429126-778810-381019-763285-961484-385174-19973-507086
798544,Summer Ghost,Animation-Drama-Mystery-Fantasy,ja,"An urban legend says that lighting fireworks at an abandoned airfield will beckon the ""summer ghost"" a spirit that can answer any question. Three teenagers Tomoya Aoi and Ryo each have their own reason to show up one day. When a ghost named Ayane appears she reveals she is only visible to those ""who are about to touch their death."" Compelled by the ghost and her message Tomoya begins regularly visiting the airfield to uncover the true purpose of her visits.",148.188,avex pictures-FLAT STUDIO,2021-11-12,0.0,0.0,40.0,Released,,7.6,55.0,Chiaki Kobayashi-Miyuri Shimabukuro-Rina Kawaei-Nobunaga Shimazaki,slice of life-school-anime-short film,/mMXaAvvSw24hYNchhCtCM5z6fhB.jpg,/2KudiO1hPYRkzgl50339u0vKabx.jpg,504253-545611-761898-533514-610892-378064-508947-568124
335787,Uncharted,Action-Adventure,en,A young street-smart Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.,147.231,Columbia Pictures-Atlas Entertainment-PlayStation Productions-Arad Productions-Studio Babelsberg-Deutscher Filmförderfonds-Medienboard Berlin-Brandenburg,2022-02-10,120000000.0,401748820.0,116.0,Released,Fortune favors the bold.,7.043,4461.0,Tom Holland-Mark Wahlberg-Sophia Ali-Tati Gabrielle-Antonio Banderas-Steven Waddington-Rudy Pankow-Tiernan Jones-Pingi Moli-Jesús Evita-Georgia Goodman-Diarmaid Murtagh-Joseph Balderrama-Serena Posadino-Alana Boden-Jonathan Failla-Anthony Thomas-Peter Seaton-Clark-Robert Maaser-Eskindir Tesfay-Manuel de Blas-Carme Capdet-Julia Schunevitsch-Alois Knapps-Patricia Meeden-Nolan North-Matt Barkley-Jimmy Hart-Brett Praed-Carlo Kitzlinger-Pilou Asbæk-Rubén Doblas Gundersen,treasure hunt-lighter-treasure map-based on video game-lost treasure-duringcreditsstinger-missing relative,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,/aEGiJJP91HsKVTEPy1HhmN0wRLm.jpg,414906-752623-526896-453395-338953-696806-634649-62568-406759-763285-675353-361743-639933-616037-505026-524434-580489-507086-476669-512195-628900
423108,The Conjuring: The Devil Made Me Do It,Horror-Mystery-Thriller,en,Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.,146.814,New Line Cinema-The Safran Company-Atomic Monster,2021-05-25,39000000.0,206431050.0,111.0,Released,The demonic case that shocked America.,7.5,4946.0,Patrick Wilson-Vera Farmiga-Ruairí O'Connor-Sarah Catherine Hook-Julian Hilliard-John Noble-Eugenie Bondurant-Shannon Kook-Ronnie Gene Blevins-Keith Arthur Bolden-Steve Coulter-Vince Pisani-Charlene Amoia-Megan Ashley Brown-Sterling Jerins-Andrea Andrade-Mitchell Hoog-Ashley LeConte Campbell-Davis Osborne-Paul Wilson-Mark Rowe-Stella Doyle-Ingrid Bisu-Stacy Johnson-Lindsay Ayliffe-Nicky Buggs-Rebecca Lines-Robert Walker Branchaud-Nicholas Massouh-Chris Greene-Kaleka-Fabio William,exorcism-supernatural-connecticut-sequel-paranormal investigation-1980s-religious horror,/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,/qi6Edc1OPcyENecGtz8TF0DUr9e.jpg,259693-138843-337404-520763-632357-602734-50336-439079-591273-62568-521029-503736-17439-37141-726166-615658-15402-497698-619778-602223-399566
802699,The Girl from the Other Side,Animation-Drama-Mystery-Fantasy,ja,"Once upon a time in a far faraway place there were two lands. The world was divided into an inner land and an outer land. People feared the outer land inhabited by eerie beings the carriers of curse. One day on the border to the inner land inhabited by humans one such being finds a girl on heaps of abandoned dead bodies. The girl says her name is Shiva and shows affection to the ""being"" who found her calling him ""Teacher.""  This is a story of two people—one human one inhuman—who linger in the hazy twilight that separates night from day.",146.573,WIT STUDIO-Twin Engine-MAG Garden-FlyingDog-Sound Team・Don Juan,2022-03-10,0.0,0.0,70.0,Released,,6.8,10.0,Jun Fukuyama-Rie Takahashi-Hiroki Goto-Tadashi Miyazawa-Kouichi Sakaguchi-Daiki Kobayashi-Kento Shiraishi-Kazuya Saji-Tooru Arizumi-Akira Orihara-Haruna Kakiage-Shio Kisui-Mitsuka Abe-Miyu Hanasaki-Kanon Fujimura,meditation-magic-curse-based on manga-family-dark fantasy-anime,/ricQ4S6IJKcyFTPvnTFEK9Khy7a.jpg,/cDA5NGs3o8mdgxqlqEGrDi56z2B.jpg,
816952,My Best Friend's Exorcism,Horror-Comedy,en,The year is 1988. Abby and Gretchen have been best friends since fourth grade. After an evening of skinny-dipping goes disastrously wrong Gretchen begins to act…different which leads Abby to suspect her best friend may be possessed by a demon. With help from some unlikely allies Abby embarks on a quest to save Gretchen. But is their friendship powerful enough to beat the devil?,145.79,Gotham Group-Endeavor Content-Quirk Productions,2022-09-29,0.0,0.0,96.0,Released,True friendship is worth going to hell and back.,6.15,103.0,Elsie Fisher-Amiah Miller-Rachel Ogechi Kanu-Cathy Ang-Clayton Royal Johnson-Chris Lowell-Nathan Anderson-Cynthia Evans-Rachel Leah Cohen-John Stoneburner-Cameron Bass-Ashley LeConte Campbell-Michael Wayne Foster-Michael Proctor-Erin Ownbey,based on novel or book-teenage girl-demonic possession-1980s,/yIXICkqthsqbNtvtEd6rpIt3cT4.jpg,/gX6VtQ7X6GRvcJQJhFZO9ZJ00q7.jpg,901385-795109-831410-894205-999722-934207-723419-520023-799546-642885-864959-1023086-1024530-766475-9494-338947-662903-882598-859453-982752-724495
67308,3-D Sex and Zen: Extreme Ecstasy,Drama-Adventure-Romance-Action-History,cn,Loosely based on a 17th century erotic Chinese story named The Carnal Prayer Mat the story follows a young scholar named Yangsheng who gets married to the beautiful daughter of a local merchant. When their sex life proves unsatisfactory Yangsheng leaves home and journeys to the Pavilion of Ultimate Bliss.,145.371,Keyfilms Roma-Lucky Red-Tai Seng Entertainment-Film Workshop-Medusa Film-One Dollar Production Limited-Local Production,2011-04-14,3500000.0,10308238.0,105.0,Released,,4.7,73.0,Saori Hara-Yukiko Suo-Tony Ho-Vonnie Lui-Leni Lan-Hiro Hayama-Carina Chan-Jason Yiu-Tenky Tin Kai-Man-Kirt Kishita-Mark Wu Yiu-Fai-Cliff Chan-Wong Shu-Tong-Justin Cheung-Lawrence Lau Sek-Yin,erotic movie,/mmvFokJgpFmNt522Hfpq3Zfs2Ra.jpg,/ryQbb26wl1ggtypXiZW0kjKZCrP.jpg,
354912,Coco,Family-Animation-Fantasy-Music-Comedy-Adventure,en,Despite his family’s baffling generations-old ban on music Miguel dreams of becoming an accomplished musician like his idol Ernesto de la Cruz. Desperate to prove his talent Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way he meets charming trickster Hector and together they set off on an extraordinary journey to unlock the real story behind Miguel's family history.,144.713,Pixar-Walt Disney Pictures,2017-10-27,175000000.0,800526015.0,105.0,Released,The celebration of a lifetime,8.2,17074.0,Anthony Gonzalez-Gael García Bernal-Benjamin Bratt-Alanna Ubach-Renée Victor-Jaime Camil-Alfonso Arau-Herbert Siguenza-Lombardo Boyar-Ana Ofelia Murguía-Sofía Espinosa-Dyana Ortelli-Gabriel Iglesias-Selene Luna-Natalia Cordova-Buckley-Edward James Olmos-Carla Medina-Luis Valdez-Blanca Araceli-Polo Rojas-Montse Hernandez-Octavio Solis-Cheech Marin-Salvador Reyes-John Ratzenberger-Antonio Sol-Liliana Barba Meinecke-Emmanuel Bernal-David Berón-Denise Blasor-Wilma Bonet-Alex Castillo-Vicki Davis-Roberto Donati-Efrain Figueroa-Deb Fink-Libertad García Fonzi-Emilio Fuentes-Daniella Garcia-Lorido-Mike Gomez-Lillian Groag-Joshua Guerrero-Montse Hernandez-Marabina Jaimes-Jossara Jinaro-Christian Lanz-Constanza Lechuga-Luisa Leschin-Ruth Livier-Maria Dominique Lopez-Valeria Maldonado-Richard Miro-Adrian Molina-Daniel Edward Mora-Vivianne Nacif-Adriana Sevahn Nichols-Jonathan Nichols-Arthur Ortiz-Jessica Pacheco-Juan Pacheco-Jacqueline Pinol-James Ponce-Al Rodrigo-J. Francisco Rodriguez-Polo Rojas-Eduardo Roman-Eddie Santiago-Melissa Santos-Luis Solís-Rosalba Sotelo-Chris Triana-Trujo-Lee Unkrich-Ruth Zalduondo-James Zavaleta-Bernardo Cubria-Gary Carlos Cervantes-Johnny A. Sanchez-Levi Nunez-Óscar Bonfiglio-Lalo Alcaraz-Marcela Davison Aviles-Carolina Ángel,mexico-guitar-musician-skeleton-afterlife-singer-life after death-child-day of the dead-fairy tales,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,85133-150540-2062-862-585-12-14160-9806-928123-269149-663712-62177-260513-284053-84228-808-10681-109445-863-284054-10193
436969,The Suicide Squad,Action-Comedy-Adventure,en,Supervillains Harley Quinn Bloodsport Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret super-shady Task Force X as they are dropped off at the remote enemy-infused island of Corto Maltese.,144.638,DC Films-Atlas Entertainment-The Safran Company-Warner Bros. Pictures,2021-07-28,185000000.0,168717425.0,132.0,Released,They're dying to save the world.,7.594,7081.0,Margot Robbie-Idris Elba-John Cena-Joel Kinnaman-Sylvester Stallone-Viola Davis-David Dastmalchian-Daniela Melchior-Michael Rooker-Jai Courtney-Peter Capaldi-Alice Braga-Pete Davidson-Joaquín Cosío-Juan Diego Botto-Storm Reid-Nathan Fillion-Taika Waititi-Steve Agee-Sean Gunn-John Ostrander-Flula Borg-Mayling Ng-Stephen Blackehart-Tinashe Kajese-Jennifer Holland-Fernando Martinez-Dee Bradley Baker-Jaws-Crisp Ratt-Natalia Safran-Jared Leland Gore-Rey Hernandez-Ray Benitez-Reinaldo Faberlle-Jonathan Fritschi-Josh Ventura-Gerardo Davila-Mikaela Hoover-Lynne Ashe-Julio Cesar Ruiz-J.R. Adduci-Curtis Lyons Jr.-Maya Le Clark-Elideusa Gomes Almeida-Shanna Kernan-Bridget Taylor-Monica Rivera-Andrea Andrade-Giovanni Rodriguez-Giovannie Cruz-Sergio Carlo-Edgar Zanabria-Grecia Balboa-Kenneth Trujillo-Randy Havens-Michelle Civile-Gabrielle Manning-Michael Aaron Milligan-Diany Rodriguez-Teresita Mans-Terence Rosemore-Lloyd Kaufman-Pom Klementieff,monster-anti hero-secret mission-superhero-based on comic-alien-betrayal-giant monster-alien invasion-convict-parasite-super villain-world domination-aftercreditsstinger-dc extended universe (dceu),/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,451048-497698-385128-550988-193414-566525-791373-580489-524434-438631-137562-460465-568620-588228-379686-512195-414906-399566-508943-464052-337404
297270,Tinker Bell and the Legend of the NeverBeast,Adventure-Animation-Family,en,An ancient myth of a massive creature sparks the curiosity of Tinker Bell and her good friend Fawn an animal fairy who’s not afraid to break the rules to help an animal in need. But this creature is not welcome in Pixie Hollow — and the scout fairies are determined to capture the mysterious beast who they fear will destroy their home. Fawn must convince her fairy friends to risk everything to rescue the NeverBeast.,144.517,DisneyToon Studios,2014-12-12,0.0,0.0,77.0,Released,They don't see what I see.,7.2,864.0,Ginnifer Goodwin-Mae Whitman-Rosario Dawson-Lucy Liu-Raven-Symoné-Megan Hilty-Pamela Adlon-Danai Gurira-Chloe Bennet-Thomas Lennon-Jeff Corwin-Olivia Holt-Grey DeLisle-Kari Wahlgren-Anjelica Huston-Frances Encell-Dan Gordon-A.J. LoCascio-Melissa Goodwin Shepherd,fairy-fairy tale-tinkerbell,/3S0mmmpYStB3GqodRghcfOt81wQ.jpg,/ub3BAIzgGnkHqUBtUAf3hpG9xMF.jpg,175112-25475-75258-44683-13179-86130-326359-269437-82703-228161-172385-170687-82881-116711-151960-77931-270946-10009-55301-342473-16119
629176,Samaritan,Action-Crime-Science Fiction,en,Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.,144.183,Metro-Goldwyn-Mayer-Balboa Productions,2022-08-25,100000000.0,0.0,102.0,Released,25 years ago the world's greatest hero vanished.,6.823,1548.0,Javon Walton-Sylvester Stallone-Dascha Polanco-Moisés Arias-Pilou Asbæk-Sophia Tatum-Martin Starr-Henry G. Sanders-Jared Odrick-Jamal-Shameik Moore-Roger Payano-Frederick Williams-Dwayne Alistair Thomas-Michael Aaron Milligan-Kevin Mikal Curry-Aria Seymore-Nicholas Logan-Ritchie Montgomery-Vinnie Coppola-Paul Ryden-Jaime Andrews-Milli M.-Drew Matthews-Diane Oxford-Janice Wesley-Joe Knezevich-Ryan Dinning-Anthony Neves-Patrick Lamont Jr.-John Rymer-Andrew Ayala-Shariff Earp-Brice Anthony Heller,chaos-street riots-superhero-neighbor-old man-young boy-poverty-twins-super power-unemployment-sledgehammer-hatred-crime gone awry-super strength-dead father-criminal gang-epic battle-young heroes-curious-ptsd-single mom-good vs evil,/zgH8Ej50n2cvJCMJrxd4twEwSqz.jpg,/hYZ4a0JvPETdfgJJ9ZzyFufq8KQ.jpg,539681-616037-985939-44281-553429-610150-579974-760741-766507-2-960700-739187-862551-383607-755566-999597-532639-927341-952374-2316
829280,Enola Holmes 2,Mystery-Adventure-Comedy-Crime,en,Now a detective-for-hire like her infamous brother Enola Holmes takes on her first official case to find a missing girl as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.,143.285,Legendary Pictures-PCMA Productions,2022-11-04,0.0,0.0,129.0,Released,Go Big. Go Holmes.,7.6,1814.0,Millie Bobby Brown-Henry Cavill-Louis Partridge-Helena Bonham Carter-David Thewlis-Susan Wokoma-Adeel Akhtar-Sharon Duncan-Brewster-Hannah Dodd-Abbie Hern-Gabriel Tierney-Serrana Su-Ling Bliss-Róisín Monaghan-David Westhead-Sofia Stavrinou-Himesh Patel-Catriona Chandler-Lee Boardman-Tim McMullan-Tony Lucken,detective-victorian england-sequel-female detective-sherlock holmes,/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,/n2OaA7Je0fgcVnfJM7xDJoPny7x.jpg,505642-213359-49046-390878-436270-497582-1036561-338958-1013860-541134-779782-936061-833097-668461-632856-800939-766475-823766-948276-763215-913290
639933,The Northman,Action-Adventure-Fantasy,en,Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle who kidnaps the boy's mother. Two decades later Amleth is now a Viking who's on a mission to save his mother kill his uncle and avenge his father.,142.497,New Regency Pictures-Focus Features-Perfect World Pictures-Square Peg,2022-04-07,70000000.0,69633110.0,137.0,Released,Conquer your fate.,7.112,3197.0,Alexander Skarsgård-Nicole Kidman-Claes Bang-Ethan Hawke-Anya Taylor-Joy-Gustav Lindh-Elliott Rose-Willem Dafoe-Phill Martin-Eldar Skar-Olwen Fouéré-Edgar Abram-Jack Gassmann-Ingvar E. Sigurðsson-Oscar Novak-Jack Walsh-Björk-Ian Whyte-Katie Pattinson-Andrea O’Neill-Rebecca Ineson-Kate Dickie-Ísadóra Bjarkardóttir Barney-Kevin Horsham-Seamus O'Hara-Scott Sinclair-Tadhg Murphy-James Yates-Hafþór Júlíus Björnsson-Ian Gerard Whyte-Ralph Ineson-Murray McArthur-Nille Glæsel-Jonas Lorentzen-Magne Osnes-Ineta Sliuzaite-Finn Lafferty-Jon Campling-Helen Roche-Faoileann Cunningham-Gareth Parker-Mark Fitzgerald-Gavin Peden-Joel Hicks-Chris Finlayson-Eric Higgins-Matt Symonds-Luca Evans-James Harper-Jones-Thomas Harper-Jones-Sheila Fitton-Lily Bird-Sunil Beniwal-Michael McGeown-Peter Vamos,sword-father murder-prince-iceland-viking-northern ireland-revenge-death of father-fate-king-brutality-hamlet-based on myths legends or folklore-nordic-10th century-shot on film-viking age-fantasy-graphic violence,/zhLKlUaF1SEpO58ppHIAyENkwgw.jpg,/ik9SVGcYxKg6y2a9cW0e0WchImW.jpg,818397-752623-526896-338953-414906-453395-361743-766507-507086-675353-335787-648579-545611-763285-616037-44874-683150-760104-629542-420821-951446
593643,The Menu,Horror-Thriller,en,A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu with some shocking surprises.,141.43,Hyperobject Industries-Searchlight Pictures-Gary Sanchez Productions-TSG Entertainment,2022-11-17,35000000.0,79628200.0,107.0,Released,Painstakingly prepared. Brilliantly executed.,7.233,2569.0,Ralph Fiennes-Anya Taylor-Joy-Nicholas Hoult-Hong Chau-Janet McTeer-Paul Adelstein-John Leguizamo-Aimee Carrero-Reed Birney-Judith Light-Rebecca Koon-Rob Yang-Arturo Castro-Mark St. Cyr-Peter Grosz-Christina Brucato-Adam Aalderks-Jon Paul Allyn-Mel Fair-Cristian Gonzalez-Matthew Cornwell-John Wilkins III-John Cola-Michael A. Dean-Marcus Aveons Duncan-Alexander Goldstein-Grant Henley-Brandon Herron-Elbert Kim-Melisa Lopez-A. Jae Michele-Jay Shadix-Rachel Trautmann-Victor Zheng,restaurant-food-dinner-chef-remote island,/fPtUgMcLIboqlTlPrq0bQpKK8eq.jpg,/mSyQoValhBsJdq3JNGXJww2Q5yL.jpg,661374-800815-674324-791177-76600-744594-837881-536554-804095-244875-664469-497828-877269-829410-34067-555604-965150-899112-721232-399437-315162
10192,Shrek Forever After,Comedy-Adventure-Fantasy-Animation-Family,en,A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king ogres are hunted and he and Fiona have never met—he sets out to restore his world and reclaim his true love.,141.218,DreamWorks Animation,2010-05-16,165000000.0,752600867.0,93.0,Released,It ain't Ogre... Til it's Ogre,6.3,6410.0,Mike Myers-Eddie Murphy-Cameron Diaz-Antonio Banderas-Walt Dohrn-Julie Andrews-John Cleese-Jon Hamm-Jane Lynch-Craig Robinson-Lake Bell-Kathy Griffin-Mary Kay Place-Kristen Schaal-Meredith Vieira-Ryan Seacrest-Cody Cameron-Larry King-Regis Philbin-Christopher Knights-Conrad Vernon-Aron Warner-Jasper Johannes Andrews-Ollie Mitchell-Miles Bakshi-Nina Zoe Bakshi-Billie Hayes-Jeremy Hollingworth-Brian Hopkins-Chris Miller-Mike Mitchell-James Ryan-Ashley Boettcher-Danielle Soibelman-Frank Welker,sequel-ogre,/78tmnPwcOhvic4DDehRId6WCCTU.jpg,/gVl6aX2paJIHpMxAAe8X36VNExi.jpg,810-809-808-10527-8355-953-80321-950-46195-9502-13053-57800-425-49444-15512-22794-38757-5559-863-10555-38055
285,Pirates of the Caribbean: At World's End,Adventure-Fantasy-Action,en,Captain Barbossa long believed to be dead has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.,140.868,Jerry Bruckheimer Films-Second Mate Productions-Walt Disney Pictures,2007-05-19,300000000.0,961000000.0,169.0,Released,"At the end of the world, the adventure begins.",7.237,12814.0,Johnny Depp-Orlando Bloom-Keira Knightley-Geoffrey Rush-Stellan Skarsgård-Chow Yun-fat-Bill Nighy-Jack Davenport-Kevin McNally-Tom Hollander-Naomie Harris-Jonathan Pryce-Keith Richards-Lee Arenberg-Mackenzie Crook-Greg Ellis-David Bailie-Martin Klebba-David Schofield-Lauren Maher-Vanessa Branch-Angus Barnett-Giles New-Reggie Lee-Dominic Scott Kay-Takayo Fischer-David Meunier-Ho-Kwan Tse-Andy Beckwith-Peter Donald Badalamenti II-Christopher S. Capp-Hakeem Kae-Kazim-Ghassan Massoud-Omid Djalili-Michelle Lee-Huynh Quang-Ned Wertimer-Arnold Chon,exotic island-east india company-love of one's life-traitor-shipwreck-strong woman-singapore-afterlife-sword fight-pirate-monkey-swashbuckler-flying dutchman-rum-sailing ship-aftercreditsstinger-british navy-mass hanging,/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,/xQkk0i3FrNSq7DTBlxRf9XJhH7l.jpg,58-1865-22-166426-675-12444-767-425-674-12445-672-673-559-607-557-12155-118-558-10138-121-10528
4935,Howl's Moving Castle,Fantasy-Animation-Adventure,ja,When Sophie a shy young woman is cursed with an old body by a spiteful witch her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged walking castle.,140.734,Tokuma Shoten-Tohokushinsha Film Corporation-dentsu Music And Entertainment-Nippon Television Network Corporation-Studio Ghibli-Mitsubishi-d-rights,2004-09-09,24000000.0,236049757.0,119.0,Released,The two lived there.,8.4,8042.0,Chieko Baisho-Takuya Kimura-Akihiro Miwa-Tatsuya Gashûin-Ryunosuke Kamiki-Haruko Katô-Yayoi Kazuki-Mayuno Yasokawa-Yo Oizumi-Rio Kanno-Akio Otsuka-Daijirô Harada,flying-witch-rain-castle-scarecrow-body exchange-hatter-bakery-steampunk-curse-demon-anime-based on young adult novel,/yeJ5Nj1k2NA0bBZjkZ10PvQKjTD.jpg,/bNYDRRgmKogbPjhsR0PTPkqITnh.jpg,129-8392-128-12429-10515-16859-81-423248-51739-11621-547403-149870-705993-37797-143220-514238-15370-12477-149871-83389-44898
448383,Doctor Strange: The Score-Cerer Supreme,Documentary,en,A discussion of Michael Giacchino's work on the film and the themes the music conveys and supports for the film.,140.41,,2017-02-28,0.0,0.0,10.0,Released,,8.9,8.0,Scott Derrickson-Kevin Feige-Michael Giacchino,,/zHJYRHI5HkQuwLW5KyeXGQ596u7.jpg,/sgrqnoVFNgP90C3jdtxNGJPyVK3.jpg,420821-453395-537055-15-464052-297762
814757,Empire of Light,Drama-Romance,en,The duty manager of a seaside cinema who is struggling with her mental health forms a relationship with a new employee on the south coast of England in the 1980s.,139.341,Searchlight Pictures-Neal Street Productions,2022-12-09,0.0,5251349.0,115.0,Released,,6.614,145.0,Olivia Colman-Micheal Ward-Toby Jones-Colin Firth-Tom Brooke-Tanya Moodie-Hannah Onslow-Crystal Clarke-Monica Dolan-Ron Cook-Sara Stewart-Justin Edwards-Roman Hayeck-Green-Brian Fletcher-Dougie Boyall-William Chubb-Spike Leighton-Jacob Avery-Jamie Whitlow-Dylan Blore-Adrian McLoughlin-D.J. Bailey-Tom Colley-Mark Goldthorp-Rod Arthur-Mark Field-Tim Samuels-Dawn Murphy-Ashleigh Reynolds-George Whitehead-Sam Boskovic-Mark Collier-Caroline Glass-Eliza Glock-George Greenland,england-love-interracial relationship-racism-mental illness-projectionist-seaside town-1980s-lost soul-race relations-movie theater,/h84SnIQF91Gz2Fv1OpMJ3245t4i.jpg,/bFAozpBc5s0cJcolKABpa5THusM.jpg,925943-846433-937278-854239-777245-536554-685691-785084-760099-705996-837881-595586-965150-1019191-1013875-1019204-944177-1005402-923344-807862-696157
820511,Ripper Untold,Horror,en,A detective and a medical examiner join forces to solve a series of horrific murders in Victorian London - but one of them harbors a deadly secret.,139.248,Creativ Studios-High Fliers Films,2021-06-28,0.0,0.0,85.0,Released,No one is safe.,6.2,109.0,Jonathan Hansler-Phil Molloy-Dawn Butler-Chris Bell-Sylvia Robson-Barry Shannon-Jacob Anderton-Shady Murphy-Marcus Langford-Leah Valentine-Kirsty Baxter-Melody Smith,prostitute-newspaper-jack the ripper-autopsy-alcoholism-scalpel,/eJ0q6GIac00TvanshEDREQ79mpz.jpg,/bNnNlUjf16ahEw0uv39NUeQ35YR.jpg,343288-610253-566525-453395
